"window_begin","window_end","sharp_label","sharp_LAT_MIN_min","sharp_LAT_MIN_max","sharp_LAT_MIN_avg","sharp_LON_MIN_min","sharp_LON_MIN_max","sharp_LON_MIN_avg","sharp_LAT_MAX_min","sharp_LAT_MAX_max","sharp_LAT_MAX_avg","sharp_LON_MAX_min","sharp_LON_MAX_max","sharp_LON_MAX_avg","sharp_USFLUX_min","sharp_USFLUX_max","sharp_USFLUX_avg","sharp_MEANGAM_min","sharp_MEANGAM_max","sharp_MEANGAM_avg","sharp_MEANGBT_min","sharp_MEANGBT_max","sharp_MEANGBT_avg","sharp_MEANGBZ_min","sharp_MEANGBZ_max","sharp_MEANGBZ_avg","sharp_MEANGBH_min","sharp_MEANGBH_max","sharp_MEANGBH_avg","sharp_MEANJZD_min","sharp_MEANJZD_max","sharp_MEANJZD_avg","sharp_TOTUSJZ_min","sharp_TOTUSJZ_max","sharp_TOTUSJZ_avg","sharp_MEANALP_min","sharp_MEANALP_max","sharp_MEANALP_avg","sharp_MEANJZH_min","sharp_MEANJZH_max","sharp_MEANJZH_avg","sharp_TOTUSJH_min","sharp_TOTUSJH_max","sharp_TOTUSJH_avg","sharp_ABSNJZH_min","sharp_ABSNJZH_max","sharp_ABSNJZH_avg","sharp_SAVNCPP_min","sharp_SAVNCPP_max","sharp_SAVNCPP_avg","sharp_MEANPOT_min","sharp_MEANPOT_max","sharp_MEANPOT_avg","sharp_TOTPOT_min","sharp_TOTPOT_max","sharp_TOTPOT_avg","sharp_MEANSHR_min","sharp_MEANSHR_max","sharp_MEANSHR_avg","sharp_SHRGT45_min","sharp_SHRGT45_max","sharp_SHRGT45_avg","sharp_SIZE_min","sharp_SIZE_max","sharp_SIZE_avg","sharp_SIZE_ACR_min","sharp_SIZE_ACR_max","sharp_SIZE_ACR_avg","sharp_NACR_min","sharp_NACR_max","sharp_NACR_avg","sharp_NPIX_min","sharp_NPIX_max","sharp_NPIX_avg","flare_label","flare_num","flare_duration_minutes_min","flare_duration_minutes_max","flare_duration_minutes_avg","flare_peak_duration_minutes_min","flare_peak_duration_minutes_max","flare_peak_duration_minutes_avg","flare_strength_log_min","flare_strength_log_max","flare_strength_log_avg","CME_label","CME_num","CME_donki_Latitude_min","CME_donki_Latitude_max","CME_donki_Latitude_avg","CME_donki_Longitude_min","CME_donki_Longitude_max","CME_donki_Longitude_avg","CME_donki_HalfAngle_min","CME_donki_HalfAngle_max","CME_donki_HalfAngle_avg","CME_donki_Speed_min","CME_donki_Speed_max","CME_donki_Speed_avg","future_flare_label","future_flare_num","future_flare_duration_minutes_min","future_flare_duration_minutes_max","future_flare_duration_minutes_avg","future_flare_peak_duration_minutes_min","future_flare_peak_duration_minutes_max","future_flare_peak_duration_minutes_avg","future_flare_strength_log_min","future_flare_strength_log_max","future_flare_strength_log_avg","future_CME_label","future_CME_num","future_CME_donki_Latitude_min","future_CME_donki_Latitude_max","future_CME_donki_Latitude_avg","future_CME_donki_Longitude_min","future_CME_donki_Longitude_max","future_CME_donki_Longitude_avg","future_CME_donki_HalfAngle_min","future_CME_donki_HalfAngle_max","future_CME_donki_HalfAngle_avg","future_CME_donki_Speed_min","future_CME_donki_Speed_max","future_CME_donki_Speed_avg","future_Operational_SEP_label","future_SEP_MaxFlux","future_SEP_label"
2018-05-11 07:05:00,2018-05-12 07:05:00,1,-11.403524,2.166898,-4.56187017083333,-44.884491,40.193615,-2.68069349166666,-8.555064,9.027073,0.182885620833333,-32.202866,45.033127,6.5379414375,5.068333e+20,5.375293e+21,2.52434917958333e+21,26.866,32.629,29.6825791666667,102.864,150.782,121.9716625,103.156,148.098,120.869866666667,32.925,61.541,45.1894041666667,-0.56923795,0.95554948,0.2516004635,766869800000,7.4604e+12,3684231740416.67,-0.03555761,0.00875007,-0.00629121895833333,-0.00804162,0.00259969,-0.00140516720833333,35.113,294.895,155.727395833333,0.017,13.728,4.30547083333333,6236790000,2.387851e+12,663726388508.333,1557.305,2328.722,1897.85107916667,2.182932e+21,2.256267e+22,1.12211938625e+22,22.179,26.631,24.7751375,2.19,9.365,5.17967083333333,560.833069,5410.858887,2813.67545267917,47.637562,492.312408,242.7360239,531,5485,2706.00833333334,6249,60284,31366.8458333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-12 07:05:00,2018-05-13 07:05:00,1,-10.822786,1.89988,-3.90522418834081,-32.264927,53.881565,7.69169980717488,-8.765132,8.873495,0.808618695067263,-18.423147,57.270668,17.1556255919283,5.589219e+20,3.305365e+21,1.70655646457399e+21,23.582,36.718,30.1119506726457,79.101,147.45,119.597183856502,78.937,146.649,119.056623318386,24.403,70.475,47.5267892376682,-0.83892697,1.45122039,0.154836983139013,491598400000,5.320841e+12,2594436193721.97,-0.01866893,0.02302271,0.00495654304932735,-0.00565705,0.00596251,0.00115075744394619,21.591,248.081,115.386206278027,0.002,21.706,3.97335874439462,630266000,2.652546e+12,789170808636.771,1133.978,2406.177,1734.72950672646,1.555236e+21,1.615875e+22,7.16642840358744e+21,20.682,26.064,23.5400358744395,0,9.512,4.15995964125561,230.945602,6008.008789,3308.57992465919,12.748807,536.874207,291.077991282511,142,5984,3243.4932735426,2572,66907,36867.5784753363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-13 07:05:00,2018-05-14 07:05:00,1,1.576436,2.077037,1.75201806666667,-18.752125,-4.621398,-11.700294575,8.899911,9.299211,9.07489480833333,-4.955388,8.509393,1.76402443333333,7.084646e+20,1.674803e+21,9.97331005e+20,30.631,37.581,33.262475,123.588,150.921,138.066891666667,127.902,155.32,142.595408333333,54.244,70.595,62.8827166666667,-0.73589599,1.63409495,0.574247637083333,1.168575e+12,3.22707e+12,1678689541666.67,-0.02210497,0.04307726,0.00816287416666667,-0.00590253,0.0098791,0.00191723041666667,50.897,154.184,78.3303083333333,0.109,13.366,4.70870833333333,21688250000,1.606849e+12,659048457083.333,1047.68,1787.749,1318.15218333333,1.853865e+21,5.936874e+21,2.986203075e+21,17.088,23.462,19.678675,0.29,10,3.80399166666667,5601.625488,6246.791504,6035.61058748333,438.038513,512.828674,481.026948025,4876,5711,5357.73333333333,62363,69604,67225.3583333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-14 07:05:00,2018-05-15 07:05:00,1,1.8908,3.983032,2.4855159,-4.499643,9.0129,2.33860465833333,9.298811,9.484526,9.38453260833333,8.602687,21.891008,15.1524353916667,7.142447e+20,1.194009e+21,9.329831375e+20,29.911,36.09,33.3259333333333,114.719,143.422,128.985025,117.275,148.156,131.338758333333,48.848,68.873,58.8288916666667,-0.45958766,2.03516221,0.53606631375,1.125795e+12,2.345995e+12,1673018550000,-0.01119662,0.05208242,0.01968724275,-0.00236543,0.01234895,0.00443260066666667,52.071,92.069,71.169425,0.073,17.651,6.922975,73715880000,1.806049e+12,777626708333.333,1027.52,1662.231,1406.667325,1.931502e+21,4.528019e+21,3.163211775e+21,17.167,26.106,22.26195,0.747,10.318,5.54694166666667,4519.349121,5626.540527,5220.08839921667,329.840149,453.314148,398.051462291667,3670,5046,4431.64166666667,50285,62631,58116.8666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-15 07:05:00,2018-05-16 07:05:00,1,3.014652,4.584191,3.238724925,9.135777,22.888779,15.9454720916667,9.486292,10.001961,9.74376010833333,22.020811,35.245743,28.6521040166667,1.006632e+21,1.890292e+21,1.44614525833333e+21,29.013,32.293,30.2948833333333,112.923,132.894,123.582441666667,113.18,131.414,122.276316666667,42.03,58.415,49.9481583333333,-0.3629145,1.73707128,0.4083932265,1.763663e+12,3.177891e+12,2503406866666.67,-0.00500553,0.0331255,0.0114630208333333,-0.0009285,0.00770286,0.00245396291666667,74.556,125.407,101.54605,0.142,15.544,5.83029166666667,188127200000,1.868071e+12,823706930833.333,1494.682,1779.226,1635.39565833333,3.773012e+21,7.802985e+21,5.65657573333333e+21,21.696,25.877,23.6831583333333,2.089,7.96,4.70495,3464.679199,4687.678223,4273.85174561667,231.700562,347.861908,297.218505716667,2577,3871,3307.61666666667,38534,52171,47561.8833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-16 07:05:00,2018-05-17 07:05:00,1,4.645455,5.083814,4.89739884146341,22.990328,32.441715,27.6044153170732,9.922415,10.187098,10.0092871585366,35.358383,44.321526,39.9181370731707,1.775542e+21,2.186214e+21,1.94865793902439e+21,27.447,29.414,28.3081463414634,100.839,125.678,115.978963414634,102.179,124.06,115.176902439024,31.962,46.585,40.7744390243902,-0.26278985,0.74590027,0.304619423536585,2.565149e+12,3.10974e+12,2842757341463.41,0.00268291,0.0299311,0.0150618530487805,0.00052928,0.00691688,0.00320210914634146,98.975,129.155,115.401182926829,1.97,21.062,10.8883170731707,316404700000,1.64447e+12,965817597560.976,1404.915,1864.25,1657.94552439024,6.719967e+21,8.088039e+21,7.55579606097561e+21,23.145,25.042,24.0730365853659,2.356,7.073,4.38875609756098,2657.908447,3455.427979,3115.09889780488,155.599884,234.942932,197.573801207317,1731,2613,2198.0243902439,29567,38431,34656.0487804878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-17 07:05:00,2018-05-18 07:05:00,1,6.258913,6.982042,6.42764227777778,46.974766,51.184998,49.0549314444444,10.257784,10.406625,10.3535768888889,55.626476,58.584728,57.1681558888889,1.586578e+21,2.251085e+21,2.12567872222222e+21,23.26,25.148,24.2890833333333,76.442,92.898,83.4905,77.751,92.84,84.2158611111111,24.328,28.35,26.0125833333333,-0.13819662,0.2047116,0.0273088983333333,1.36068e+12,2.215969e+12,1971648111111.11,-0.00059825,0.00740401,0.004372535,-0.00013981,0.00148454,0.000897961111111111,55.668,85.332,78.3969444444444,0.278,5.857,3.47755555555556,142895500000,659555600000,430611930555.556,1012.564,1218.038,1099.94644444444,3.764984e+21,6.277426e+21,5.52421436111111e+21,19.702,21.951,21.0442777777778,0.037,0.892,0.592694444444444,679.934143,1136.390381,949.043156972222,41.1236,72.665672,55.5193645,457,808,617.138888888889,7556,12636,10549.3055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-13,-13,-13,50,50,50,19,19,19,350,350,350,0,0,0
2018-05-18 07:05:00,2018-05-19 07:05:00,1,6.988403,8.060643,7.62554879166667,51.301502,57.107941,54.2105029375,9.989703,10.2573,10.1048028541667,56.02478,60.477257,58.2128274583333,1.366243e+21,1.6178e+21,1.46896777083333e+21,21.161,23.881,22.6623333333333,72.921,85.006,78.5267708333333,73.181,85.605,78.9573125,20.607,24.579,22.8425208333333,-0.23697582,0.25154987,0.0170371166666667,1.020228e+12,1.375704e+12,1230374333333.33,-0.00947273,0.005459,-0.00321617770833333,-0.00199733,0.00117816,-0.000697817708333333,39.286,54.832,50.0438958333333,0.075,5.106,2.462,8146620000,377166100000,120818409375,731.0309,1057.607,935.944222916667,2.386463e+21,3.806614e+21,3.19766872916667e+21,0,20.507,19.2124583333333,0,0.514,0.193625,246.16629,669.227783,417.087831770833,17.088636,40.85376,26.3690906666667,190,454,293.083333333333,2737,7437,4635.75,0,0,0,0,0,0,0,0,0,0,0,1,1,-13,-13,-13,50,50,50,19,19,19,350,350,350,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,7,-153,-153,-153,20,20,20,333,333,333,0,0,0
2018-05-19 07:05:00,2018-05-20 07:05:00,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,7,-153,-153,-153,20,20,20,333,333,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-21 07:05:00,2018-05-22 07:05:00,1,15.322024,15.368046,15.3423663684211,-67.92543,-66.163948,-67.0948305263158,18.451771,18.529259,18.4869249473684,-59.156845,-57.185631,-58.1609604736842,4.777998e+21,5.361422e+21,5.03941736842105e+21,28.046,28.844,28.3634210526316,80.229,85.17,82.904052631579,81.022,85.66,83.6926842105263,36.313,38.411,37.118052631579,-0.44607151,-0.10913653,-0.283154126315789,3.702554e+12,4.329803e+12,3.967207e+12,-0.00938835,-0.00492658,-0.00649419947368421,-0.00362871,-0.00196754,-0.00253111578947368,193.19,233.756,211.937578947368,13.633,24.508,17.7892105263158,392370400000,1.666648e+12,1082520457894.74,2418.38,2806.75,2640.23852631579,2.254946e+22,2.713418e+22,2.47168673684211e+22,21.41,22.107,21.7098421052632,2.735,4.363,3.54894736842105,848.594055,927.371033,895.26491831579,58.307846,65.150505,61.8237934736842,647,723,686.052631578947,9418,10290,9934.63157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,11,25,15.8333333333333,4,16,7.16666666666667,-15.6480920217126,-14.9549448411526,-15.3780715529569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-22 07:05:00,2018-05-23 07:05:00,1,4.060108,15.32964,11.8096162312139,-66.061516,14.014255,-38.0017739248555,5.532115,19.108833,15.0145358959538,-57.069004,21.081137,-30.0310217745665,1.344429e+19,5.475423e+21,3.67251293583815e+21,26.148,80.462,36.3826531791908,34.93,183.764,102.348578034682,24.176,177.954,101.42474566474,32.223,117.532,51.5860751445087,-1.43569136,0.97990066,-0.142417872947977,170174700000,5.19875e+12,3815140815606.94,-0.01352266,0.10778021,0.0105255432369942,-0.0045328,0.03777197,0.00367910439306359,0.801,265.79,191.14098265896,0.004,79.85,24.934225433526,14593610000,3.994133e+12,844584964277.456,1550.871,5615.378,2581.01046820809,6.217226e+20,2.272544e+22,1.57908709693642e+22,20.979,62.516,27.2339826589595,0.818,83.058,11.7487052023121,64.585426,1806.377808,1179.93405403468,1.891623,141.724792,93.5154920578035,21,1572,1037.74566473988,717,20036,13093.7803468208,1,6,11,25,15.8333333333333,4,16,7.16666666666667,-15.6480920217126,-14.9549448411526,-15.3780715529569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,5,41,14.1666666666667,3,27,8.5,-16.1180956509583,-13.1223633774043,-15.1681081853259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-23 07:05:00,2018-05-24 07:05:00,1,3.502512,15.040546,9.2657662184874,-53.561008,26.087936,-13.6696081596639,7.118477,19.339127,13.4367061722689,-44.073109,36.578201,-4.21803118487396,1.529793e+21,4.632639e+21,3.23992107142857e+21,26.859,60.735,40.7655210084034,98.156,145.236,117.33081512605,97.816,146.956,117.452382352941,37.151,91.211,59.6871386554622,-0.52745318,0.77823186,0.0503685347478992,3.427648e+12,8.035275e+12,5127667852941.18,-0.02061871,0.07824533,-0.000275830504201675,-0.00726171,0.02915571,0.000904187521008403,165.046,364.383,244.192924369748,0.328,88.572,30.6620084033613,155270900000,4.585477e+12,1428907058403.36,1655.43,7321.392,4044.0143487395,1.030447e+22,5.789361e+22,2.65781270168067e+22,22.259,46.159,32.4204201680672,1.478,46.265,20.3225966386555,1598.752563,3127.914795,2302.96735957563,140.644791,324.40448,201.33575107563,1560,3597,2233.56302521009,17733,34682,25548.6890756302,1,18,5,41,14.1666666666667,3,27,8.5,-16.1180956509583,-13.1223633774043,-15.1681081853259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,22,12.1666666666667,3,8,4.83333333333333,-16.022785471154,-13.8357132652818,-15.3580269081893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 07:05:00,2018-05-25 07:05:00,1,3.212833,15.286008,9.3026282375,-40.471943,39.195221,-0.418805104166671,8.11792,19.47294,13.8236365166667,-30.890533,50.969666,9.85366775416667,1.193021e+21,7.262985e+21,3.88617802083333e+21,28.518,47.99,36.1325291666667,107.43,142.92,121.608083333333,106.509,141.298,121.302320833333,41.554,69.484,53.3071375,-0.45036584,0.83496767,0.108291013583333,2.031028e+12,9.765659e+12,5674775137500,-0.034191,0.01088402,-0.00879163158333334,-0.00900286,0.00464724,-0.00181031675,87.566,466.593,269.1699,0.576,39.348,17.4523541666667,114845300000,2.087138e+12,800143081666.667,1624.951,5719.652,3335.3997875,5.00282e+21,6.492591e+22,3.24394286916667e+22,23.393,38.066,29.4785708333333,3.801,32.728,15.8051583333333,2189.517334,3308.971924,2765.16030885417,164.324509,381.281433,265.543729279167,1822,4229,2944.90416666667,24277,36707,30665.7458333333,1,6,6,22,12.1666666666667,3,8,4.83333333333333,-16.022785471154,-13.8357132652818,-15.3580269081893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,48,17.6,3,38,11.4,-16.022785471154,-14.8097628313081,-15.6200591095807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-25 07:05:00,2018-05-26 07:05:00,1,3.174745,15.372095,9.699127,-67.957466,53.262333,-3.47518078431373,8.339754,19.509523,14.9978351013072,-51.015099,64.392189,7.95984047058824,6.646735e+20,1.710775e+22,7.02189989705882e+21,27.182,37.169,30.427091503268,78.912,150.127,109.212718954248,81.488,148.424,109.141405228758,31.672,61.806,44.1380751633987,-0.73864233,1.37061036,0.118268888104575,1.074598e+12,1.74182e+13,7335843356209.17,-0.08051299,0.01798383,-0.0134120370588235,-0.02236431,0.00618961,-0.00277884588235294,46.281,824.218,355.496032679739,0.001,76.974,24.6652875816993,46101190000,2.621719e+12,1187407568594.77,1479.632,3774.366,2318.44349019608,2.354091e+21,8.281173e+22,3.64177525359477e+22,20.845,30.459,24.3809673202614,2.154,18.748,6.96894117647059,2157.455322,4493.969238,2802.80408354248,151.737747,455.136902,252.549448604575,1682,5043,2799.75490196079,23905,49794,31071.8431372549,1,5,6,48,17.6,3,38,11.4,-16.022785471154,-14.8097628313081,-15.6200591095807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,7,4,4,4,-16.022785471154,-16.022785471154,-16.022785471154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-26 07:05:00,2018-05-27 07:05:00,1,3.31822,15.390688,11.8714534432234,-60.424892,57.305336,-20.055017,8.161441,19.654997,18.0038145531136,-42.757305,67.944756,-6.96085609523809,3.805021e+20,1.585729e+22,7.45211816593406e+21,26.83,33.111,28.7376483516484,82.302,144.108,111.392794871795,82.28,142.504,111.507183150183,31.722,65.706,43.6805054945055,-1.51206923,1.78672111,0.185714546300366,5.60319e+11,1.768443e+13,8381817679853.47,-0.05612893,0.01737522,-0.0109243882051282,-0.01409985,0.00489557,-0.00238405124542125,23.937,777.593,378.106142857143,0.158,65.057,15.8854761904762,85596430000,3.284758e+12,1265754763186.81,1036.823,2308.162,1717.64266666667,1.047857e+21,6.633024e+22,3.08523593626374e+22,18.944,25.228,22.4594615384615,0.217,6.744,3.67278754578755,1758.393311,7222.914062,3777.9044560696,130.507446,729.654846,341.256613263736,1446,8082,3781.86446886448,19489,80004,41867.4688644689,1,1,7,7,7,4,4,4,-16.022785471154,-16.022785471154,-16.022785471154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,9,7.66666666666667,3,5,4,-16.022785471154,-16.022785471154,-16.022785471154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-27 07:05:00,2018-05-28 07:05:00,1,10.120522,15.49979,12.7914295875,-49.308796,14.317173,-17.5831365708333,18.793655,20.084778,19.4617987041667,-28.772392,21.94603,-3.49621265416667,3.328267e+20,1.295577e+22,6.19436049166667e+21,26.591,36.388,31.188075,105.611,139.856,119.9613,105.007,138.12,119.573625,38.12,61.117,49.4004208333333,-1.50933123,1.80858421,0.24368239175,505776100000,2.022087e+13,9360500534166.68,-0.03951227,0.02962925,-0.00540579833333333,-0.00842517,0.00659855,-0.00143870575,21.472,892.692,408.6605375,0.009,99.253,29.0305208333333,9373274000,6.556236e+12,2196981882558.33,1041.439,3272.3,1974.92279166667,9.19181e+20,7.985718e+22,3.46265567725e+22,18.383,30.356,24.862125,0.479,16.008,7.5806875,1598.068359,9633.996094,5115.40497894167,106.638733,1125.564697,528.157997716667,1181,12463,5851.21249999999,17698,106674,56671.2791666666,1,3,7,9,7.66666666666667,3,5,4,-16.022785471154,-16.022785471154,-16.022785471154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,21,10.5714285714286,3,14,6,-15.9357740941644,-12.822258784954,-14.9784430776573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-28 07:05:00,2018-05-29 07:05:00,1,10.007742,15.762117,12.8322549957627,-36.309265,28.971334,-4.32214687288135,18.270376,20.901575,19.5975189364407,-15.093408,34.824665,10.1231463050847,5.863798e+20,1.153008e+22,5.67317194915254e+21,26.786,45.041,35.1473474576271,113.265,150.005,125.761330508475,113.591,148.53,125.736440677966,39.975,68.032,54.8892669491525,-1.02234185,0.74887317,0.275238619364407,904486900000,2.510414e+13,10708578073305.1,-0.0155696,0.02658762,0.00245409389830509,-0.00499645,0.00769485,0.000654676101694915,37.283,1170.894,476.469851694915,0.041,90.333,17.1432711864407,16549450000,7.822419e+12,2371513419830.51,1429.15,4564.432,2711.70158050847,2.283294e+21,1.100011e+23,4.75325591101695e+22,20.85,35.908,28.3778898305085,1.464,27.294,13.7398262711864,867.011536,12016.291016,6135.16937255508,60.348412,1490.551636,714.630649957627,668,16499,7914.43644067797,9597,133009,67946.1144067797,1,7,7,21,10.5714285714286,3,14,6,-15.9357740941644,-12.822258784954,-14.9784430776573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,10,3,3,3,-16.1180956509583,-16.1180956509583,-16.1180956509583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-29 07:05:00,2018-05-30 07:05:00,1,10.050748,16.577606,12.9631694247788,-23.745497,42.501087,7.69063694690266,18.05106,21.772324,19.8731452123894,-1.132857,45.728741,21.6825405575221,4.299097e+20,9.823754e+21,4.24246475663717e+21,24.219,43.512,34.0464601769912,101.363,142.393,123.164185840708,102.864,140.167,122.748898230088,28.064,73.066,52.5398716814159,-0.86988562,0.74807274,0.175012802522124,479839300000,1.835794e+13,7134622765486.71,-0.01394182,0.02751218,7.80806194690287e-05,-0.00472774,0.00732977,-9.5512300884956e-05,19.682,884.284,326.348553097345,0.009,54.771,9.95575663716814,16875520000,5.306738e+12,1531483888805.31,1266.143,3994.092,2345.61348230089,1.354467e+21,7.804153e+22,2.89953608938053e+22,20.829,32.877,26.5847522123894,0.496,22.082,10.2521814159292,244.230591,12499.395508,6801.55910736726,20.870083,1497.337891,786.414041247788,231,16574,8706.6460176991,2703,138432,75302.3495575222,1,1,10,10,10,3,3,3,-16.1180956509583,-16.1180956509583,-16.1180956509583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,65,26.75,4,53,18,-15.8557313864908,-14.5086577385242,-15.2797439715019,1,2,0,5,2.5,-110,91,-9.5,11,17,14,190,263,226.5,0,0,0
2018-05-30 07:05:00,2018-05-31 07:05:00,1,9.982486,17.13442,10.078796940678,-9.981621,49.358772,-3.24641799152542,17.939577,22.137058,21.9402295338983,12.025605,51.23476,18.9148778983051,3.919337e+20,9.915122e+21,7.42458478559322e+21,23.64,43.161,41.1167881355932,94.793,142.265,127.556474576271,95.462,141.214,126.288423728814,28.377,73.609,65.1902118644068,-0.54149753,0.66495776,0.165777178983051,367828600000,1.926233e+13,14483622784745.8,-0.01203006,0.00888904,-0.00091860279661017,-0.0031958,0.00210284,-0.000234119915254237,16.433,821.078,637.553686440678,0.013,41.171,13.1681779661017,83786780000,4.758066e+12,1992456215932.2,1278.18,2958.53,2590.71587288136,1.067715e+21,7.476236e+22,4.75835213135593e+22,0,33.391,30.0552627118644,0,21.932,16.9699237288136,69.914772,12859.275391,12550.4006366864,14.362336,1557.501953,1466.73027247458,159,17229,16233.3559322034,774,142375,138904.508474576,1,4,7,65,26.75,4,53,18,-15.8557313864908,-14.5086577385242,-15.2797439715019,1,2,0,5,2.5,-110,91,-9.5,11,17,14,190,263,226.5,1,8,7,27,13.25,4,18,8.25,-15.9357740941644,-15.0884762337772,-15.4798967014558,1,1,9,9,9,-102,-102,-102,23,23,23,361,361,361,0,0,0
2018-05-31 07:05:00,2018-06-01 07:05:00,1,9.98508,10.236987,10.0912103,2.771505,16.14864,9.3006808,22.13806,22.631334,22.3239881083333,25.193008,38.569263,31.8732871,9.942642e+21,1.590519e+22,1.25229556833333e+22,36.929,42.704,40.0024083333333,115.069,135.93,126.626758333333,115.784,135.238,125.943566666667,55.509,69.928,62.3931333333333,-0.18922701,0.40357715,0.0411678875833333,1.908144e+13,2.761945e+13,23541886083333.3,-0.00866838,0.01251718,2.34065000000004e-05,-0.00223989,0.00364483,3.14132500000001e-05,821.518,1236.279,1068.795975,0.767,62.724,23.1598833333333,51805210000,4.270541e+12,2036452476000,2863.507,3730.963,3369.857875,7.259222e+22,1.183268e+23,9.76386705e+22,29.763,33.807,31.6468083333333,15.621,23.044,18.6847666666667,12108.037109,13038.787109,12663.4235432583,1466.750732,1649.480347,1566.59244893333,16227,18248,17333.2333333333,133915,144261,140111.958333333,1,9,7,27,13.2222222222222,4,18,8,-15.9357740941644,-15.0884762337772,-15.4737913424494,1,1,9,9,9,-102,-102,-102,23,23,23,361,361,361,1,2,8,10,9,3,3,3,-16.022785471154,-15.5303089860562,-15.7765472286051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
